respondent_id,synced_at,bu,survey_type,subholding,location,region,facility_type,facility_id,overall_score,overall_group,people_score,process_score,premises_score,nps_score,feedback,tags,sentiment,channel,language
7944b337-6512-49df-a54d-a36f4a30b30d,2026-06-19 20:19:19,API,Toilet,API dan IAS,CGK T2,1,TOILET T2D - CURBSIDE KEBERANGKATAN WANITA,API&IAS-TOILET-CGK T2-PCI D TW,5,Satisfied,,,,,,,,,Bahasa
0f1a5496-fbeb-4ef4-8354-67e1e241239a,2026-06-19 19:22:40,API,Toilet,API dan IAS,KNO,3,"TOILET,P4 WANITA",KNO-TW-P04,5,Satisfied,5,4,4,,,,,,Bahasa
787332f2-4701-4d96-a860-65e7d82d31d1,2025-12-20 14:58:45,API,Toilet,API dan IAS,CGK T2,1,TOILET T2D - BOARDING ROOM T2D-3 PRIA,API&IAS-TOILET-CGK T2-BL D3 TP,5,Satisfied,5,5,5,,,,,,Bahasa
03092b13-448d-4719-bb9a-cfc2b5c824f2,2025-12-20 14:09:45,API,Toilet,API dan IAS,CGK T1,1,TOILET T1A - BAGGAGE CLAIM WANITA,A.CCAT.W,5,Satisfied,5,5,5,,Pertahankan kebersihan dan keramahan petugasnya.  Layak sbg bandara internasional,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
6289f310-81a2-4dad-b011-0299f48d6e56,2025-12-20 13:22:40,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA,D.F.02.P,5,Satisfied,5,5,5,,Sangat Baik & Besih dan pelayanan sangat baik,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
af57534f-ea02-4760-8228-8210a490e17e,2025-12-20 12:27:29,API,Toilet,API dan IAS,KNO,3,"TOILET,D1 PRIA",KNO-TP-D01,4,Satisfied,4,3,5,,"Toilet lagi rusak beberapa tapi saya Masi menghargai , semoga toilet dapat lebih ditingkatkan lagi seperti menambahkan lebih banyak tanaman supaya adem","Facility Maintenance and Upkeep|Suggestions for Facility Improvements (e.g., additional toilets, decoration, signage)",Positive,,Bahasa
f2d68ac1-bf44-4a9c-89eb-306480bb9269,2025-12-20 12:20:36,API,Toilet,API dan IAS,KNO,3,"TOILET,A3 PRIA",KNO-TP-A03,5,Satisfied,5,5,5,,bwrsih wangi,"Odor Control, Ventilation, and Overall Comfort",Neutral,,Bahasa
08ac6b7d-3511-41b6-b023-d74f6bf42ce6,2025-12-20 11:45:26,API,Toilet,API dan IAS,KNO,3,"TOILET,A8 PRIA",KNO-TP-A08,5,Satisfied,5,5,5,,Tissue di westaple,"Toilet Facilities and Completeness (e.g., soap, water, seats)",Neutral,,Bahasa
f5e97408-781e-41b9-811e-29538e9e989b,2025-12-20 11:20:55,API,Toilet,API dan IAS,CGK T2,1,TOILET T2E - BOARDING ROOM T2E-2 PRIA,API&IAS-TOILET-CGK T2-BL E2 TP,5,Satisfied,5,5,3,,"Sabtu 20 Des 2025 Pukul 10.58, Staf laki2 dan Perempuan Ramah, Komunikatif, Care, Sopan, Resik, Rapih..Pertahankan terus pelayanannya  Tingkatkan : Gantungan Besi utk tas di dalam WC  Semoga lebih baik dan salam sehat semuanya @Youtube #IdrusBorneo",Facility Maintenance and Upkeep,Positive,,Bahasa
84b2b83f-0c1e-4406-9eae-3ced3c73ff87,2025-12-20 09:57:17,API,Toilet,API dan IAS,KNO,3,"TOILET,P5 PRIA",KNO-TP-P05,5,Satisfied,5,5,5,,Sangat Bersih & pelayanan sangat baik,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
029f505e-64bc-4faf-a4bc-bd0d3ec7d78c,2025-12-20 09:38:32,API,Toilet,API dan IAS,CGK T2,1,TOILET T2E - BOARDING ROOM T2E-2 PRIA,API&IAS-TOILET-CGK T2-BL E2 TP,5,Satisfied,5,4,4,,"Ada kerusakan Roob Hook di toilet pria ruang tggu terminal 2E, mohon dapat segera diganti... Terima kasih",Facility Maintenance and Upkeep,Negative,,Bahasa
8c4cd09c-1a66-4b12-964c-1c6cd2a6aa1d,2025-12-20 09:37:50,API,Toilet,API dan IAS,SUB,4,"T1,GATE 10 CONCOURSE 4,FAMILY","SUB-TOILE-T1-GATE 10 CONCOURSE 4,",5,Satisfied,5,5,5,,"Survey senyum lebih dipermudah, kalau bisa orang tinggal enter saja.","Signage, Directions, and Facility Accessibility",Positive,,Bahasa
b1bea42c-5284-4a32-809b-f7737ad17a5e,2025-12-20 09:05:15,API,Toilet,API dan IAS,CGK T2,1,TOILET T2E - BOARDING ROOM T2E-4 PRIA,API&IAS-TOILET-CGK T2-BL E4 TP,5,Satisfied,5,5,5,,,,,,Bahasa
3a282e16-4314-45b6-a6c7-9802123c4578,2025-12-20 08:54:38,API,Toilet,API dan IAS,CGK T2,1,TOILET T2E - BOARDING ROOM T2E-2 PRIA,API&IAS-TOILET-CGK T2-BL E2 TP,5,Satisfied,5,5,5,,Beacuse this toilet is very modern and very clean:),Cleanliness and Hygiene of Toilets,Positive,,English
2ae74a2e-a6fb-4927-bafc-4328a27144cb,2025-12-20 08:51:50,API,Toilet,API dan IAS,CGK T2,1,TOILET T2D - ARRIVAL CORRIDOR PRIA,API&IAS-TOILET-CGK T2-CCA D TP,5,Satisfied,5,5,5,,Ditambahkan pewangi rasa kopi,"Odor Control, Ventilation, and Overall Comfort",Neutral,,Bahasa
c25a0d6f-3e20-401d-b333-50309d313150,2025-12-20 08:09:23,API,Toilet,API dan IAS,KNO,3,"TOILET,A6 WANITA",KNO-TW-A06,5,Satisfied,5,5,5,,lebih mudah pilih langsung di layar  tidak perlu susah masuk link,,Positive,,Bahasa
8c7e18d8-8e6d-40cb-bf05-cf06a6719d98,2025-12-20 05:05:26,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - CHECKIN PRIA,B. HCI. P,5,Satisfied,5,5,5,,"Sudah bagus, lanjutkan",,Positive,,Bahasa
77877fde-f959-433e-939e-f8150be586d6,2025-12-19 22:03:33,API,Toilet,API dan IAS,KNO,3,"TOILET,A6 PRIA",KNO-TP-A06,5,Satisfied,4,5,5,,Untuk lantai 1 karyawannya sangat ramah,"Customer Feedback, Complaint Handling, and Service Quality",Positive,,Bahasa
e9a55783-4401-4967-a9d9-a1470d77f5c9,2025-12-19 21:25:36,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 DOM - BAGGAGE CLAIM WANITA,D.G.04.W,5,Satisfied,5,5,5,,Wewangian mesti ditambah,"Odor Control, Ventilation, and Overall Comfort",Positive,,Bahasa
efa7ae3d-8f3a-42a3-8b87-ae8fb4638a04,2025-12-19 20:40:13,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 DOM - BAGGAGE CLAIM WANITA,D.G.04.W,5,Satisfied,5,5,4,,Pastikan amenities seperti tisu tersedia,"Toilet Facilities and Completeness (e.g., soap, water, seats)",Positive,,Bahasa
e3c2dcf1-b78d-4852-98f3-bae0d4feb686,2025-12-19 16:46:33,API,Toilet,API dan IAS,DPS,2,TOILET KEDATANGAN DOMESTIK MLCP DOM LT1 (WANITA),DPS-TOILET-DOM.MLCP1-W,3,Neutral,5,5,3,,Tidak ada sabun untuk cuci tangan. Tapi sekarang sudah ada tissue,"Cleanliness and Hygiene of Toilets|Toilet Facilities and Completeness (e.g., soap, water, seats)",Negative,,Bahasa
9f0b368b-97e6-4444-b9f7-6bb72b5b1b57,2025-12-19 16:46:18,API,Toilet,API dan IAS,CGK T2,1,TOILET T2D - BOARDING ROOM T2D-1 PRIA,API&IAS-TOILET-CGK T2-BL D1 TP,5,Satisfied,5,5,5,,,,,,Bahasa
9c5355a5-d879-4740-adf0-b0f2e1129e52,2025-12-19 16:12:03,API,Toilet,API dan IAS,CGK T2,1,TOILET T2D - BOARDING ROOM T2D-7 PRIA,API&IAS-TOILET-CGK T2-BL D7 TP,5,Satisfied,5,5,5,,Sudah baik petugas sangat ramah,"Customer Feedback, Complaint Handling, and Service Quality",Positive,,Bahasa
2b708a63-e157-4b7d-92fd-d7c691a9f609,2025-12-19 15:51:58,API,Toilet,API dan IAS,UPG,5,TOILET 2A GATE 4 PRIA,UPG-TOILET-2A-P,5,Satisfied,5,5,4,,Tempat sampah yang rusak agar diganti,Facility Maintenance and Upkeep,Negative,,Bahasa
9d91472a-904b-4cf9-a920-3a7e7ff3233c,2026-01-21 14:41:29,API,Toilet,API dan IAS,CGK T2,1,TOILET T2E - DEPARTURE CURBSIDE PRIA,API&IAS-TOILET-CGK T2-PCI E TP,1,Dissatisfied,3,3,3,,Bau banget,"Odor Control, Ventilation, and Overall Comfort",Negative,,Bahasa
d71afea0-6bcd-4b6e-a99d-aac9cd88125a,2026-01-21 13:22:52,API,Toilet,API dan IAS,KNO,3,"TOILET,P6 PRIA",KNO-TP-P06,5,Satisfied,5,5,5,,Mantap,,Positive,,Bahasa
0bc7cea0-f720-4774-9ce7-6bfaa59cfa6b,2026-01-21 11:41:45,API,Toilet,API dan IAS,KNO,3,"TOILET,D2 PRIA",KNO-TP-D02,5,Satisfied,5,5,5,,Sangat ramah dan baik,,Positive,,Bahasa
40e109aa-b640-45cb-8692-a7e9b38da1af,2026-01-21 11:11:13,API,Toilet,API dan IAS,CGK T2,1,TOILET T2D - BAGGAGE CLAIM PRIA,API&IAS-TOILET-CGK T2-HCO D TP,4,Satisfied,5,4,5,,"Saya usia 52, suka pakai WC jongkok di fasilitas umum. Di CKG WC sudah bersih dan memuaskan, namun ada yang kurang, pegangan tangan buat bantu berdiri.","Facility Maintenance and Upkeep|Safety, Privacy, and Security in Toilet Areas",Neutral,,Bahasa
c49b0aa1-aaa0-491d-a575-d50f1235c134,2026-01-21 11:10:25,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - BOARDING ROOM T1B-4 PRIA,B. BL4. P,5,Satisfied,5,5,5,,Terus memberikan contoh terkait 5R dgn sangat baik ya,,Positive,,Bahasa
255db74a-872d-4f6e-8ba0-4fb197975dee,2026-01-21 06:56:35,API,Toilet,API dan IAS,KNO,3,"TOILET,A5 PRIA",KNO-TP-A05,3,Neutral,3,2,3,,Kurang bersih,Cleanliness and Hygiene of Toilets,Negative,,Bahasa
d2e184a3-dd5c-41f1-a696-67ed22ffd67f,2026-01-21 06:10:03,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 DOM - BOARDING ROOM GATE 12 PRIA,D.F.02.P,5,Satisfied,5,5,5,,Rajin karyawanya dan toiletnya terjaga kebersihannya,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
0b362403-6880-43a6-b84d-625216d4db33,2026-01-20 21:34:00,API,Toilet,API dan IAS,CGK T2,1,TOILET T2D - BAGGAGE CLAIM PRIA,API&IAS-TOILET-CGK T2-HCO D TP,4,Satisfied,4,4,4,,Tidak ada   Dan  Pertahankan. !!!!!,,Neutral,,Bahasa
36d78964-aebf-40c0-9718-58822454fa3c,2026-01-20 21:04:46,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 DOM - GROUND FLOOR ARRIVAL,D.G.03.P,5,Satisfied,5,5,5,,,,,,Bahasa
a4bd9848-b79a-4493-a986-052314f9f037,2026-01-20 19:47:46,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 INT - ARRIVAL CURBSIDE GATE 1 WANITA,I.G.02.W,5,Satisfied,5,5,5,,Ada suara adzan di dalem toilet,"Odor Control, Ventilation, and Overall Comfort",Neutral,,Bahasa
bbbe8790-4648-4c45-ae16-cc085907eb61,2026-02-21 14:12:22,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - CORRIDOR AFTER SCP PRIA,CCD. B1,3,Neutral,5,3,3,,Tambah jumlah toiletnya,"Suggestions for Facility Improvements (e.g., additional toilets, decoration, signage)",Positive,,Bahasa
1ec67973-800c-452b-97a2-e34dd398f8a4,2026-02-21 12:56:03,API,Toilet,API dan IAS,KNO,3,"TOILET,P5 WANITA",KNO-TW-P05,5,Satisfied,5,5,5,,bagus bersih sekali,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
d2e60d64-717b-45b3-87a3-3e370544335a,2026-02-21 11:22:51,API,Toilet,API dan IAS,KNO,3,"TOILET,D1 PRIA",KNO-TP-D01,5,Satisfied,5,5,5,,sudah baik,,Positive,,Bahasa
7e3b2aa0-6b37-4d2a-a062-e11ab44e0cf8,2026-02-21 09:32:13,API,Toilet,API dan IAS,CGK T2,1,TOILET T2D - BAGGAGE CLAIM PRIA,API&IAS-TOILET-CGK T2-HCO D TP,5,Satisfied,5,5,5,,,,,,Bahasa
dc0f1b5f-ef14-4c40-806d-5d8275fdf374,2026-02-20 19:50:05,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 INT - SCP PRIA,I.S.02.P,2,Dissatisfied,3,2,2,,"1. Toilet becek, banyak air di lantai 2. Kebersihan urinoir laki2 sangat kurang 3. Saya tidak suka posisi penahan percikan air seni yg terlalu tinggi. Sangat menyulitkan buat saya yang tinggi badan 160 cm","Cleanliness and Hygiene of Toilets|Facility Maintenance and Upkeep|Safety, Privacy, and Security in Toilet Areas|Signage, Directions, and Facility Accessibility",Negative,,Bahasa
e4893800-ba75-460f-95b8-d55d25860728,2026-02-20 18:15:09,API,Toilet,API dan IAS,KNO,3,"TOILET,P5 WANITA",KNO-TW-P05,4,Satisfied,4,4,4,,,,,,Bahasa
27101b2b-c98f-431e-b1dd-c0104a17b8e6,2026-03-21 14:01:51,API,Toilet,API dan IAS,KNO,3,"TOILET,A8 PRIA",KNO-TP-A08,5,Satisfied,5,5,5,,"Sangat baik,brrsih dan ramsh",Cleanliness and Hygiene of Toilets,Positive,,Bahasa
8fc5a5a4-75c7-4793-965d-50aa3c770e6e,2026-03-21 13:01:40,API,Toilet,API dan IAS,CGK T2,1,TOILET T2F - CHECKIN WANITA,API&IAS-TOILET-CGK T2-HCI F TW,5,Satisfied,5,5,5,,Kurang panas,"Odor Control, Ventilation, and Overall Comfort",Negative,,Bahasa
364545c2-87e2-42d4-984a-ce0e8cbb516e,2026-03-21 12:40:45,API,Toilet,API dan IAS,CGK T2,1,TOILET T2F - CHECKIN WANITA,API&IAS-TOILET-CGK T2-HCI F TW,5,Satisfied,5,5,5,,Flashnya agak nyangkut. Air Tidak lgs keluar .,Facility Maintenance and Upkeep,Negative,,Bahasa
78111e05-5e48-4829-97d6-11f614485bb4,2026-03-21 11:54:50,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - CHECKIN PRIA,B. HCI. P,5,Satisfied,5,5,5,,Saran nya jangan lupa di percantik lagi,"Suggestions for Facility Improvements (e.g., additional toilets, decoration, signage)",Positive,,Bahasa
7ca358bc-b69d-4189-a4a5-f89612ce716f,2026-03-21 08:23:22,API,Toilet,API dan IAS,KNO,3,"TOILET,D2 PRIA",KNO-TP-D02,5,Satisfied,5,5,5,,Toilet bersih penjaga ramah,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
ff5b31ff-a6ac-4a81-903f-a3a7ba39389b,2026-03-21 08:23:16,API,Toilet,API dan IAS,KNO,3,"TOILET,D2 PRIA",KNO-TP-D02,5,Satisfied,5,5,5,,Toiletnya bersih dan petugasnya ramah,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
888384ae-adf9-4ab2-b71f-bc193a25f1a4,2026-03-21 08:23:12,API,Toilet,API dan IAS,KNO,3,"TOILET,D2 PRIA",KNO-TP-D02,5,Satisfied,5,5,5,,Toiletnya bersih dan petugasnya juga ramah,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
e4627153-9a0a-4635-84bc-f99bd663cb76,2026-03-21 06:56:27,API,Toilet,API dan IAS,CGK T2,1,TOILET T2EF - TRANSIT WANITA,API&IAS-TOILET-CGK T2-TRS EF TW,5,Satisfied,5,5,4,,Pintu toilet disabilitas seharusnya ada sensor karwna jika ditutup tidak bisa ditahan pakai tangan,Accessibility and Facilities for Disabled/Elderly Users,Neutral,,Bahasa
43adce40-fa7b-40f7-be25-5df0d07982fd,2026-03-21 01:27:49,API,Toilet,API dan IAS,CGK T2,1,TOILET T2F - CHECKIN WANITA,API&IAS-TOILET-CGK T2-HCI F TW,5,Satisfied,5,5,5,,Good,,Positive,,English
a6aa7471-b4a6-4c5e-a1b0-96101330a90a,2026-03-20 22:09:54,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - CHECKIN WANITA,B. HCI. W,5,Satisfied,5,5,5,,Petugasnya ramah dan bersih toiletnya,Cleanliness and Hygiene of Toilets,Positive,,English
2214c203-947b-4589-b06d-6125e0da8e93,2026-03-20 21:38:36,API,Toilet,API dan IAS,KNO,3,"TOILET,A6 WANITA",KNO-TW-A06,5,Satisfied,5,5,5,,Toilet bersih petugas ramah,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
457f671a-2751-48cf-8249-172bfad922ee,2026-04-21 15:12:33,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 INT - ARRIVAL CORRIDOR BBKK-IMIGRASI PRIA,I.G.05.P,5,Satisfied,5,5,5,,Toilet harum dan bersih,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
f414a93a-dade-444a-bfe2-7fed256c669b,2026-04-21 15:08:25,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - CORRIDOR AFTER SCP PRIA,CCD. B1,5,Satisfied,5,5,5,,,,,,Bahasa
5fe6d216-6622-4df3-8a3a-97480a330817,2026-04-21 15:06:17,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 INT - BOARDING ROOM GATE 5 PRIA,I.F.05.P,5,Satisfied,5,5,5,,Toilet bersih dan wangi,"Odor Control, Ventilation, and Overall Comfort|Cleanliness and Hygiene of Toilets",Positive,,Bahasa
61e05467-2742-47e0-8ace-a10dcedd81d2,2026-04-21 14:45:52,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - CHECKIN PRIA,B. HCI. P,5,Satisfied,5,5,5,,Toilet Bersih dan Wangin,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
1c0b2280-bc73-4097-b503-ff2177e94725,2026-04-21 14:27:15,API,Toilet,API dan IAS,KNO,3,"TOILET,P1 PRIA",KNO-TP-P01,5,Satisfied,5,5,5,,All perfect,,Positive,,English
97f0506b-0056-4507-b0ae-060047cc8ecb,2026-04-21 14:11:07,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - BAGGAGE CLAIM PRIA,B.HCO.P,5,Satisfied,5,5,5,,,,,,Bahasa
4131a2a2-1515-46a1-9c13-2ca4cc8670d1,2026-04-21 11:45:07,API,Toilet,API dan IAS,KNO,3,"TOILET,P4 WANITA",KNO-TW-P04,5,Satisfied,5,5,5,,mantap petugas nya pak charles,"Customer Feedback, Complaint Handling, and Service Quality",Positive,,Bahasa
164d2961-5bbc-438b-902d-17f0f1488468,2026-04-21 10:43:56,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 INT - ARRIVAL CURBSIDE GATE 1 PRIA,I.G.02.P,5,Satisfied,5,5,5,,Bersih,Cleanliness and Hygiene of Toilets,Neutral,,Bahasa
7268f991-a63f-4bf7-a490-6f6efc755dd1,2026-04-21 10:41:53,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - BOARDING ROOM T1B-6 PRIA,B. BL6. P,5,Satisfied,5,5,5,,Lengkap bersih kering dan wangi,"Odor Control, Ventilation, and Overall Comfort|Cleanliness and Hygiene of Toilets",Positive,,Bahasa
56bec9a1-38a0-43b5-a16e-92f4c93037d2,2026-04-21 10:38:47,API,Toilet,API dan IAS,BPN,6,TOILET C1 - DIFABLE,BPN-TOILET-C1-DIFABLE,1,Dissatisfied,1,1,1,,sangat” kotor,Cleanliness and Hygiene of Toilets,Negative,,Bahasa
8a2819cc-b311-4b54-85e0-c10cd9fadfe9,2026-04-21 10:25:08,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 DOM - BOARDING ROOM GATE 14 WANITA,D.F.04.W,5,Satisfied,5,5,5,,Petugasnya oke toiletnya bersih dan wangi,"Odor Control, Ventilation, and Overall Comfort|Cleanliness and Hygiene of Toilets",Positive,,Bahasa
304ff4f9-ad3e-4e40-8d36-52ee33127dbc,2026-04-21 10:05:36,API,Toilet,API dan IAS,KNO,3,"TOILET,P4 WANITA",KNO-TW-P04,5,Satisfied,5,5,5,,,,,,Bahasa
99ff12f2-e207-43c8-97ab-239d53870371,2026-04-21 09:09:46,API,Toilet,API dan IAS,KNO,3,"TOILET,P5 WANITA",KNO-TW-P05,5,Satisfied,5,5,5,,Toilet nya bersih petugas nya ramah x,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
db17579c-cef5-471d-9879-ade3a1ac2fc7,2026-04-21 09:05:18,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - CHECKIN PRIA,B. HCI. P,5,Satisfied,5,5,5,,Lengkap bersih kering dan wangi,"Odor Control, Ventilation, and Overall Comfort",Positive,,Bahasa
38444a16-a399-40ee-a0fe-8499f40a963a,2026-04-21 08:46:05,API,Toilet,API dan IAS,CGK T3,1,T3 INT - ARRIVAL CORRIDOR PIER 1 GATE 4 PRIA,I.G.11.P,5,Satisfied,5,5,5,,Bersih dan wangi,"Odor Control, Ventilation, and Overall Comfort",Positive,,Bahasa
1ee86a97-8aec-4eab-bc5f-c6cc287bfba9,2026-04-21 08:08:16,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - BAGGAGE CLAIM PRIA,B.HCO.P,3,Neutral,5,2,4,,"Rada kotor, tolong lebih di bersihkan. Semangat petugas kebersihan, sehat selalu.",Cleanliness and Hygiene of Toilets,Negative,,Bahasa
a565e24e-d629-4bb5-b462-fa0e056f1a80,2026-04-21 06:44:40,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 INT - BOARDING ROOM GATE 8 PRIA,I.F.02.P,5,Satisfied,5,5,5,,Bersih rapih dan wangi,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
e2ade2d4-a4ce-4fe0-af43-83b2d4856535,2026-04-21 06:29:32,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 INT - PARKING PRIA,PI.03.U.P,5,Satisfied,5,5,5,,Cukup bersih,Cleanliness and Hygiene of Toilets,Neutral,,Bahasa
01297d13-6ea3-486a-b7b7-dd2184f02b82,2026-04-21 00:55:45,API,Toilet,API dan IAS,CGK T2,1,TOILET T2F - CHECKIN WANITA,API&IAS-TOILET-CGK T2-HCI F TW,5,Satisfied,5,5,5,,Terimakasih sudah bekerja dengan sepenuh hati,,Positive,,Bahasa
250eeae4-35ae-4704-a289-c6ea12ec8a5c,2026-04-20 23:15:34,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 DOM - SCP PRIA,D.S.02.P,5,Satisfied,5,5,5,,Toilet sangat bersih dan Wangi,"Odor Control, Ventilation, and Overall Comfort|Cleanliness and Hygiene of Toilets",Positive,,Bahasa
fc2eb3a7-e8c3-47f9-a246-0f4befb36e3b,2026-04-20 20:31:13,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - BOARDING ROOM T1B-2 PRIA,B. BL2. P,5,Satisfied,5,5,5,,Naikkaan gajinya,,Neutral,,Bahasa
3eeb5df7-b30e-4a6a-803b-334de42ce335,2026-04-20 20:25:12,API,Toilet,API dan IAS,CGK T1,1,TOILET T1B - CORRIDOR BEFORE SCP WANITA,B. SA. W,5,Satisfied,5,5,5,,Pertahankan hal yang sudah baik,,Positive,,Bahasa
1db4be30-6966-44d8-a458-a87945eacb37,2026-04-20 19:48:14,API,Toilet,API dan IAS,KNO,3,"TOILET,P4 WANITA",KNO-TW-P04,5,Satisfied,5,5,5,,Sdh ada antiseptic utk lap closet..mantap,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
9beb47f9-54a0-44d6-a455-f5f23efde385,2026-04-20 19:18:04,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 INT - SCP WANITA,I.S.02.W,3,Neutral,3,3,3,,TEMPAT SAMPAH PENUH SAYA BERI TAHU,Facility Maintenance and Upkeep,Negative,,Bahasa
ee969c0c-2b3a-4110-b93d-c4d850b38974,2026-04-20 16:16:51,API,Toilet,API dan IAS,CGK T2,1,TOILET T2F - CHECKIN WANITA,API&IAS-TOILET-CGK T2-HCI F TW,5,Satisfied,5,5,5,,Fasilitas lengkap & Bersih,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
b0ba85ab-c256-47ef-a590-fd335320b2c5,2026-04-20 16:13:40,API,Toilet,API dan IAS,CGK T2,1,TOILET T2D - BAGGAGE CLAIM PRIA,API&IAS-TOILET-CGK T2-HCO D TP,5,Satisfied,5,5,5,,Petugas Ramah toilet bersih,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
068153e4-94c9-468b-8901-998f74864509,2026-05-21 15:32:57,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 DOM - BOARDING ROOM GATE 16 PRIA,D.F.06.P,5,Satisfied,5,5,5,,Toilet bersih kering dan wangi,"Odor Control, Ventilation, and Overall Comfort|Cleanliness and Hygiene of Toilets",Positive,,Bahasa
8f37bef0-333c-4b65-bd76-cbe767b6cbb2,2026-05-21 13:05:43,API,Toilet,API,SUB,4,"T1,PERKANTORAN 5 GATE 7,PRIA",SUB-TOILE-T1-PERKANTORAN 5 GATE 7,4,Satisfied,,,,,,,,,Bahasa
902a230f-7359-4efb-9419-33c0c2e4110f,2026-05-21 12:07:22,API,Toilet,API dan IAS,CGK T2,1,TOILET T2F - CHECKIN WANITA,API&IAS-TOILET-CGK T2-HCI F TW,5,Satisfied,5,5,5,,"Kondisi kebersihan sangat baik, consistency please!",Cleanliness and Hygiene of Toilets,Positive,,Bahasa
8cac81f7-536b-40bc-a049-d89b0838b800,2026-05-21 10:51:43,API,Toilet,API dan IAS,CGK T2,1,TOILET T2E - DEPARTURE CURBSIDE PRIA,API&IAS-TOILET-CGK T2-PCI E TP,5,Satisfied,,,,,,,,,Bahasa
7e4db651-4f77-4f0c-8371-485e237b41ca,2026-05-21 11:24:46,API,Toilet,API dan IAS,BPN,6,TOILET C1 - WANITA,BPN-TOILET-C1-W,2,Dissatisfied,5,5,5,,area menuju toilet bau septiktenk,"Odor Control, Ventilation, and Overall Comfort",Negative,,Bahasa
6bfdea65-e522-40c7-9179-1fa90d373ce6,2026-05-21 11:13:30,API,Toilet,API dan IAS,KNO,3,"TOILET,A3 PRIA",KNO-TP-A03,5,Satisfied,5,5,5,,Sangatt nyaman dan bersih,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
741bbe99-894e-46ce-bf86-b655b99b3a4e,2026-05-21 10:15:39,API,Toilet,API dan IAS,CGK T2,1,TOILET T2F - CHECKIN WANITA,API&IAS-TOILET-CGK T2-HCI F TW,5,Satisfied,,,,,,,,,Bahasa
a7780931-2452-4744-950a-9c30282aff9a,2026-05-21 10:40:44,API,Toilet,API dan IAS,CGK T3,1,TOILET T3 DOM - ARRIVAL CURBSIDE WANITA,D.G.02.W,5,Satisfied,5,5,5,,"Toilet bagus,bersih & harum","Odor Control, Ventilation, and Overall Comfort|Cleanliness and Hygiene of Toilets",Positive,,Bahasa
8973f1f1-5646-4d08-836c-bc4602aae6c8,2026-05-21 09:03:35,API,Toilet,API dan IAS,UPG,5,TOILET 3A CHECK IN PRIA,UPG-TOILET-3A_P,5,Satisfied,5,5,5,,,,,,English
74ee466d-8a9f-42d0-8c47-4a73c559777e,2026-05-21 08:01:01,API,Toilet,API dan IAS,BPN,6,TOILET C3 - WANITA,BPN-TOILET-C3-W,5,Satisfied,5,5,5,,sangat bersih,Cleanliness and Hygiene of Toilets,Positive,,Bahasa
228d42e2-d908-4bd7-a274-16402f1911ce,2026-05-21 07:30:48,API,Toilet,API dan IAS,CGK T2,1,TOILET T2F - CHECKIN WANITA,API&IAS-TOILET-CGK T2-HCI F TW,5,Satisfied,5,5,5,,Bersi dan rapi semogah di pertahankan,,Positive,,Bahasa
